student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig,interest_Accounting,interest_Agricultural Engineering,interest_Anesthesia and Resuscitation,interest_Applied Chemistry,interest_Applied Computer Science,interest_Applied Physics Technology,interest_Arabic Language and Literature,interest_Architectural Engineering,interest_Audiology and Speech Sciences,interest_Biology and Biotechnology,interest_Business,interest_Business Administration,interest_Business Intelligence,interest_Cardiopulmonary Perfusion Technology,interest_Ceramic Art,interest_Chemical Engineering,interest_Chemistry,interest_Civil Engineering,interest_Computer Engineering,interest_Computer Science,interest_Computer Science in the Job Market,interest_Construction Engineering,interest_Cybersecurity,interest_Dentistry,interest_Digital Economy,interest_Digital Marketing and Communication,interest_Digital Media and Communication,interest_Electrical Engineering,interest_Elementary School Teacher,interest_Energy and Environmental Engineering,interest_Engineering,interest_English Language and Literature,interest_Fashion Design,interest_Financial Technology,interest_Financial and Banking Sciences,interest_Fine Arts,interest_French Language,interest_Fundamentals of Religion,interest_Geography,interest_Geomatic Engineering,interest_Graphic Design,interest_History,interest_Human Medicine,interest_Humanities,interest_Industrial Engineering,interest_Investment and Real Estate Development,interest_Islamic Banking,interest_Jurisprudence and Legislation,interest_Kindergarten,interest_Law,interest_Management Information Systems,interest_Mathematics,interest_Mathematics and Data Science,interest_Mechanical Engineering,interest_Mechatronics Engineering,interest_Medical Imaging,interest_Medical Laboratory Sciences,interest_Medicine,interest_Midwifery,interest_Molecular Diagnostics Technology,interest_Music,interest_Network Engineering,interest_Nursing,interest_Nutrition and Food Processing,interest_Optometry,interest_Pharmacy,interest_Physical Education,interest_Physical Therapy,interest_Physics,interest_Planning Engineering,interest_Political Science,interest_Psychology – Psychological Counseling,interest_Public Relations,interest_Radio and Television,interest_Science,interest_Sharia,interest_Social Work,interest_Therapeutic Expressive Art,interest_Tourism and Archaeology,interest_Veterinary Medicine,mcq_q2__نعم,mcq_q2__لا,mcq_q2__ربما,mcq_q4__نعم,mcq_q4__لا,mcq_q4__يعتمد,mcq_q6__أختاره,mcq_q6__أبحث_عن_بديل,mcq_q6__أختار_تخصصًا_قريبًا_منه,mcq_q7__منخفض,mcq_q7__متوسط,mcq_q7__مرتفع,mcq_q15__تقرصه_لتثبت,mcq_q15__تشرح_له_عن_النواقل,mcq_q15__تشرح_له_حقيقة_شعور_الألم,mcq_q16__سأتحمس_لذلك_مع_بقائي_حذرًا,mcq_q16__سأكون_قلقًا,mcq_q16__سأكون_متحمسًا,mcq_q16__غالبًا_لا_أجازف,mcq_q17__الاختلاف_والتنوع_هما_أساس_الحياة,mcq_q17__كل_شيء_له_وقته_ومكانه,mcq_q17__من_يصل_مبكرًا_يحصد_نجاحًا,mcq_q17__استرح_واستمتع,mcq_q19__لا_مشكلة_لدي,mcq_q19__فقط_إذا_كنت_أحب_ما_أدرسه,mcq_q19__مع_تغيير_المكان,mcq_q19__لا_أحب_الأعمال_الكتبية,mcq_q27__لا_أعرف,mcq_q27__48,mcq_q27__26,mcq_q27__1,mcq_q28__عادل,mcq_q28__منحاز,mcq_q28__صائب,mcq_q28__منصف,mcq_q29__يجوز_له_ذلك_بعد_الطلاق,mcq_q29__لا_مشكلة_إن_لم_يكن_عربي,mcq_q29__لن_يستطيع_الزواج,mcq_q29__لا_أعرف,mcq_q30__زهري,mcq_q30__أخضر,mcq_q30__أصفر,mcq_q30__لا_أتذكر,mcq_q31__زهري,mcq_q31__أصفر,mcq_q31__أزرق,mcq_q31__لا_أتذكر,mcq_q32__الرسم_والتلوين,mcq_q32__العزف_على_آلة_موسيقية,mcq_q32__التصوير_الفوتوغرافي,mcq_q32__الكتابة_والتأليف,mcq_q33__الغموض_والتشويق,mcq_q33__التحقيقات_البوليسية,mcq_q33__الخيال_والخدع,mcq_q33__الدرامية_أو_الكوميدية,mcq_q33__العلمية_أو_الخيال_العلمي,mcq_q34__ركوب_الدراجة,mcq_q34__السباحة,mcq_q34__التخييم_والرحلات,mcq_q34__ممارسة_الألعاب_الرياضية,mcq_q35__تصميم_وبرمجة_الكمبيوتر,mcq_q35__تصوير_وصناعة_الفيديوهات,mcq_q35__إجراء_التجارب_العلمية,mcq_q35__تعلم_لغات_جديدة,mcq_q36__الاستماع_للموسيقى_أو_البودكاست,mcq_q36__قراءة_كتاب_أو_مجلة,mcq_q36__كتابة_مذكرات_أو_قصص,mcq_q36__مشاهدة_فيديوهات_تعليمية,mcq_q37__أعمل_على_مشروع_فني,mcq_q37__أجرب_تجربة_علمية,mcq_q37__أحل_لغز_أو_تحدي,mcq_q37__أبتكر_قصة_أو_مشهد,top_interests
5075,علي العمر,Industrial,92.18,90.78,2,3,4,3,3,3,2,3,3,5,3,3,3,4,2,3,1,5,1,2,4,3,3,3,3,3,1,3,1,4,4,2,3,4,1,3,3,Chemical Engineering,"(2, 'يعتمد', 4, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 3, 5, 3, 3, 3, 4, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'الاختلاف والتنوع هما أساس الحياة', 5, 'لا مشكلة لدي', 2, 4, 3, 3, 3, 3, 3, 'لا أعرف', 'صائب', 'يجوز له ذلك بعد الطلاق', 'لا أتذكر', 'لا أتذكر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')",28.57142857142857,64.28571428571428,12.5,61.53846153846154,100.0,61.53846153846154,36.36363636363637,64.28571428571428,25.0,61.53846153846154,64.77272727272728,28.57142857142857,28.57142857142857,12.5,27.777777777777775,64.28571428571428,61.53846153846154,64.28571428571428,76.92307692307693,78.57142857142857,78.57142857142857,64.28571428571428,100.0,0.0,50.0,0.0,16.666666666666664,64.28571428571428,36.36363636363637,64.28571428571428,79.26829268292683,36.36363636363637,27.777777777777775,28.57142857142857,28.57142857142857,56.250000000000014,36.36363636363637,100.0,36.36363636363637,64.28571428571428,23.80952380952381,36.36363636363637,0.0,41.379310344827594,64.28571428571428,28.57142857142857,76.47058823529413,100.0,36.36363636363637,56.20052770448548,28.57142857142857,61.53846153846154,61.53846153846154,64.28571428571428,64.28571428571428,37.5,0.0,46.15384615384615,25.0,0.0,27.777777777777775,64.28571428571428,4.411764705882352,0.0,50.0,0.0,0.0,50.0,61.53846153846154,64.28571428571428,36.36363636363637,36.36363636363637,30.769230769230766,30.769230769230766,66.66666666666666,50.0,36.36363636363637,27.777777777777775,36.36363636363637,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,"Applied Computer Science,Cybersecurity,Fundamentals of Religion"
3866,سارة الحسن,Agricultural,66.8,65.77,3,2,4,2,2,3,2,3,4,3,3,4,2,2,3,4,2,3,3,2,2,2,4,4,2,3,2,4,3,4,3,2,4,4,2,3,3,Veterinary Medicine,"(2, 'لا', 3, 'لا', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 3, 3, 4, 3, 2, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'كل شيء له وقته ومكانه', 3, 'مع تغيير المكان', 2, 2, 2, 4, 4, 2, 3, '48', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'زهري', 'العزف على آلة موسيقية', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')",0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,44.31818181818182,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,5.769230769230769,10.714285714285714,10.714285714285714,0.0,0.0,0.0,25.0,0.0,25.000000000000007,0.0,0.0,0.0,46.951219512195124,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.448275862068975,0.0,0.0,0.0,0.0,0.0,37.20316622691293,0.0,0.0,0.0,0.0,0.0,12.5,-12.5,40.384615384615394,25.0,0.0,0.0,0.0,8.823529411764705,0.0,25.0,-8.333333333333332,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000000000000014,50.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,"Humanities,Science,Physical Therapy"
5039,زينب المصري,Industrial,81.41,82.36,2,3,2,3,5,3,1,4,1,3,2,3,4,4,3,3,4,4,1,4,4,3,4,2,3,4,3,4,4,1,1,4,3,3,1,4,3,Architectural Engineering,"(3, 'يعتمد', 3, 'يعتمد', 5, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 1, 3, 3, 3, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 4, 4, 3, 4, 2, 3, 4, '26', 'منصف', 'لا أعرف', 'لا أتذكر', 'زهري', 'الكتابة والتأليف', 'الخيال والخدع', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')",38.095238095238095,42.85714285714285,-87.49999999999999,15.384615384615389,100.0,15.384615384615389,54.545454545454554,42.85714285714285,0.0,15.384615384615389,52.27272727272727,38.095238095238095,38.095238095238095,-62.499999999999986,61.11111111111111,42.85714285714285,15.384615384615389,42.85714285714285,65.38461538461539,78.57142857142857,78.57142857142857,42.85714285714285,100.0,0.0,65.38461538461539,100.0,75.00000000000001,42.85714285714285,54.545454545454554,42.85714285714285,66.46341463414632,54.545454545454554,61.11111111111111,38.095238095238095,38.095238095238095,75.0,54.545454545454554,0.0,54.545454545454554,42.85714285714285,66.66666666666667,54.545454545454554,0.0,24.13793103448275,42.85714285714285,38.095238095238095,31.372549019607842,0.0,54.545454545454554,32.71767810026385,38.095238095238095,15.384615384615389,15.384615384615389,42.85714285714285,42.85714285714285,12.499999999999995,-50.000000000000014,-0.9615384615384677,-49.99999999999999,0.0,61.11111111111111,42.85714285714285,-35.29411764705881,0.0,50.0,-33.33333333333334,0.0,25.0,15.384615384615389,42.85714285714285,54.545454545454554,54.545454545454554,61.53846153846153,61.53846153846153,58.333333333333336,25.0,54.545454545454554,61.11111111111111,54.545454545454554,0.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,"Applied Computer Science,Cybersecurity,Digital Marketing and Communication"
3456,سارة العمري,Literary,68.1,67.54,5,3,2,3,2,2,2,2,2,2,4,3,3,5,2,3,1,2,3,4,3,4,3,3,2,3,1,2,4,1,4,4,4,3,4,2,4,Physical Education,"(5, 'ربما', 2, 'يعتمد', 2, 'أبحث عن بديل', 'متوسط', 2, 2, 2, 4, 3, 3, 5, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'الاختلاف والتنوع هما أساس الحياة', 2, 'مع تغيير المكان', 4, 3, 4, 3, 3, 2, 3, '1', 'منحاز', 'لا أعرف', 'زهري', 'لا أتذكر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')",0.0,21.428571428571423,-37.49999999999998,34.61538461538461,0.0,34.61538461538461,45.45454545454546,21.428571428571423,62.500000000000014,34.61538461538461,55.68181818181818,0.0,0.0,-37.49999999999998,41.666666666666664,21.428571428571423,34.61538461538461,21.428571428571423,28.84615384615385,32.14285714285714,32.14285714285714,21.428571428571423,0.0,0.0,59.615384615384606,0.0,16.666666666666664,21.428571428571423,45.45454545454546,21.428571428571423,51.829268292682926,45.45454545454546,41.666666666666664,0.0,0.0,50.0,45.45454545454546,33.33333333333333,45.45454545454546,21.428571428571423,35.714285714285715,45.45454545454546,0.0,60.344827586206904,21.428571428571423,0.0,17.64705882352941,33.33333333333333,45.45454545454546,33.50923482849604,0.0,34.61538461538461,34.61538461538461,21.428571428571423,21.428571428571423,37.50000000000001,-12.5,16.34615384615384,0.0,0.0,41.666666666666664,21.428571428571423,-4.411764705882352,0.0,75.00000000000001,8.333333333333318,0.0,74.99999999999999,34.61538461538461,21.428571428571423,45.45454545454546,45.45454545454546,38.46153846153846,38.46153846153846,50.0,75.00000000000001,45.45454545454546,41.666666666666664,45.45454545454546,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"Optometry,Sharia,Physical Therapy"
3758,عمر العلي,Sharia,65.66,63.11,3,3,4,2,3,3,2,4,2,3,4,3,2,5,1,2,4,2,3,3,3,3,3,3,3,3,1,2,3,4,3,4,3,3,4,3,4,Islamic Banking,"(3, 'ربما', 4, 'لا', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 2, 3, 4, 3, 2, 5, 'تقرصه لتثبت', 'سأكون قلقًا', 'استرح واستمتع', 2, 'مع تغيير المكان', 3, 3, 3, 3, 3, 3, 3, 'لا أعرف', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'أزرق', 'الكتابة والتأليف', 'الخيال والخدع', 'التخييم والرحلات', 'تعلم لغات جديدة', 'كتابة مذكرات أو قصص', 'أبتكر قصة أو مشهد')",0.0,21.428571428571423,1.1564823173178714e-14,69.23076923076923,0.0,69.23076923076923,0.0,21.428571428571423,50.000000000000014,69.23076923076923,64.77272727272728,0.0,0.0,-25.0,0.0,21.428571428571423,69.23076923076923,21.428571428571423,23.076923076923077,21.428571428571427,21.428571428571427,21.428571428571423,0.0,42.85714285714285,50.0,0.0,16.666666666666664,21.428571428571423,0.0,21.428571428571423,53.04878048780487,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.428571428571423,0.0,0.0,42.85714285714285,53.448275862068975,21.428571428571423,0.0,0.0,0.0,0.0,37.203166226912934,0.0,69.23076923076923,69.23076923076923,21.428571428571423,21.428571428571423,25.0,-25.0,35.57692307692307,24.999999999999993,42.85714285714285,0.0,21.428571428571423,39.70588235294117,42.85714285714285,50.0,-16.666666666666664,0.0,74.99999999999999,69.23076923076923,21.428571428571423,0.0,0.0,0.0,0.0,41.66666666666667,75.00000000000001,0.0,0.0,0.0,42.85714285714285,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,"Sharia,Physical Therapy,Applied Chemistry"
2677,محمد الإبراهيم,Literary,67.59,70.08,3,2,3,3,3,2,2,4,3,3,3,4,1,4,3,4,1,3,3,3,3,2,5,3,3,4,1,2,4,4,4,4,5,3,4,2,4,Psychology – Psychological Counseling,"(3, 'لا', 3, 'يعتمد', 3, 'أبحث عن بديل', 'متوسط', 4, 3, 3, 3, 4, 1, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 3, 'مع تغيير المكان', 3, 3, 2, 5, 3, 3, 4, 'لا أعرف', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'العلمية أو الخيال العلمي', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')",0.0,21.428571428571423,-25.0,34.61538461538461,0.0,34.61538461538461,18.181818181818183,21.428571428571423,25.0,34.61538461538461,56.81818181818181,0.0,0.0,-50.0,16.666666666666664,21.428571428571423,34.61538461538461,21.428571428571423,17.307692307692307,10.714285714285714,10.714285714285714,21.428571428571423,0.0,0.0,32.69230769230769,0.0,16.666666666666664,21.428571428571423,18.181818181818183,21.428571428571423,50.609756097560975,18.181818181818183,16.666666666666664,0.0,0.0,68.74999999999999,18.181818181818183,33.33333333333333,18.181818181818183,21.428571428571423,14.285714285714285,18.181818181818183,0.0,68.96551724137932,21.428571428571423,0.0,17.64705882352941,33.33333333333333,18.181818181818183,35.35620052770448,0.0,34.61538461538461,34.61538461538461,21.428571428571423,21.428571428571423,0.0,-50.0,21.15384615384616,0.0,0.0,16.666666666666664,21.428571428571423,-8.823529411764705,0.0,25.0,-41.66666666666667,0.0,50.0,34.61538461538461,21.428571428571423,18.181818181818183,18.181818181818183,15.384615384615383,15.384615384615383,50.000000000000014,50.0,18.181818181818183,16.666666666666664,18.181818181818183,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"Humanities,Fine Arts,Business"
2525,سارة الخالدي,Literary,68.73,66.13,2,2,2,1,4,3,2,3,3,5,2,3,3,4,3,2,2,4,4,5,3,3,4,2,5,2,1,2,4,3,4,3,4,3,1,3,3,Political Science,"(2, 'لا', 2, 'نعم', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 3, 5, 2, 3, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'كل شيء له وقته ومكانه', 4, 'لا أحب الأعمال الكتبية', 5, 3, 3, 4, 2, 5, 2, '1', 'منحاز', 'لا أعرف', 'أصفر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')",0.0,57.14285714285714,-125.0,50.0,100.0,50.0,0.0,57.14285714285714,-25.0,50.0,62.5,0.0,0.0,-100.0,11.111111111111112,57.14285714285714,50.0,57.14285714285714,73.07692307692307,78.57142857142857,78.57142857142857,57.14285714285714,100.0,28.571428571428577,57.6923076923077,0.0,8.333333333333332,57.14285714285714,0.0,57.14285714285714,67.68292682926827,0.0,11.111111111111112,0.0,0.0,31.25,0.0,0.0,0.0,57.14285714285714,9.523809523809526,0.0,28.571428571428577,37.93103448275863,57.14285714285714,0.0,0.0,0.0,0.0,58.31134564643799,0.0,50.0,50.0,57.14285714285714,57.14285714285714,0.0,-100.0,-16.34615384615384,-75.00000000000001,28.571428571428577,11.111111111111112,57.14285714285714,-33.8235294117647,28.571428571428577,50.0,-83.33333333333334,0.0,25.0,50.0,57.14285714285714,0.0,0.0,0.0,0.0,58.333333333333336,25.0,0.0,11.111111111111112,0.0,28.571428571428577,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"Applied Computer Science,Cybersecurity,Computer Science"
5031,خالد المصري,Industrial,93.68,93.42,4,3,2,3,4,3,2,2,2,4,3,3,4,3,3,3,3,4,1,2,4,4,2,3,5,4,3,2,4,4,3,4,4,4,1,4,1,Chemical Engineering,"(4, 'يعتمد', 2, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 2, 4, 3, 3, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 2, 4, 4, 2, 3, 5, 4, '26', 'منحاز', 'لا أعرف', 'لا أتذكر', 'أزرق', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أعمل على مشروع فني')",28.57142857142857,57.14285714285714,12.5,30.769230769230777,100.0,30.769230769230777,0.0,57.14285714285714,0.0,30.769230769230777,48.86363636363637,28.57142857142857,28.57142857142857,37.500000000000014,27.777777777777775,57.14285714285714,30.769230769230777,57.14285714285714,78.84615384615385,89.28571428571429,89.28571428571429,57.14285714285714,100.0,0.0,75.0,0.0,16.666666666666664,57.14285714285714,0.0,57.14285714285714,77.43902439024389,0.0,27.777777777777775,28.57142857142857,28.57142857142857,75.0,0.0,0.0,0.0,57.14285714285714,23.80952380952381,0.0,0.0,24.137931034482758,57.14285714285714,28.57142857142857,23.52941176470588,0.0,0.0,41.424802110817936,28.57142857142857,30.769230769230777,30.769230769230777,57.14285714285714,57.14285714285714,62.500000000000014,1.1564823173178714e-14,28.84615384615386,25.0,0.0,27.777777777777775,57.14285714285714,-4.411764705882352,0.0,75.00000000000001,-8.333333333333341,0.0,50.0,30.769230769230777,57.14285714285714,0.0,0.0,0.0,0.0,66.66666666666669,50.0,0.0,27.777777777777775,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Applied Computer Science,Cybersecurity,Computer Science"
1768,زينب العلي,Scientific,85.37,83.77,3,2,5,2,4,1,2,3,4,3,4,3,3,4,3,3,4,4,3,1,2,3,1,5,3,2,1,4,4,2,2,4,2,3,2,4,4,Nursing,"(3, 'لا', 5, 'لا', 4, 'أختاره', 'متوسط', 3, 4, 3, 4, 3, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'استرح واستمتع', 4, 'مع تغيير المكان', 1, 2, 3, 1, 5, 3, 2, 'لا أعرف', 'منصف', 'لا أعرف', 'أخضر', 'أصفر', 'الكتابة والتأليف', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أبتكر قصة أو مشهد')",19.04761904761905,28.57142857142857,75.00000000000001,34.61538461538461,0.0,34.61538461538461,0.0,28.57142857142857,50.000000000000014,34.61538461538461,82.95454545454545,19.04761904761905,19.04761904761905,50.0,0.0,28.57142857142857,34.61538461538461,28.57142857142857,26.923076923076927,21.428571428571427,21.428571428571427,28.57142857142857,0.0,0.0,57.6923076923077,0.0,33.33333333333333,28.57142857142857,0.0,28.57142857142857,65.2439024390244,0.0,0.0,19.04761904761905,19.04761904761905,25.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,43.10344827586208,28.57142857142857,19.04761904761905,15.686274509803924,0.0,0.0,57.25593667546174,19.04761904761905,34.61538461538461,34.61538461538461,28.57142857142857,28.57142857142857,50.0,25.0,68.26923076923077,74.99999999999999,0.0,0.0,28.57142857142857,30.88235294117646,0.0,50.0,16.666666666666664,0.0,74.99999999999999,34.61538461538461,28.57142857142857,0.0,0.0,0.0,0.0,58.333333333333336,75.00000000000001,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"Business,Anesthesia and Resuscitation,Sharia"
945,محمد اليوسف,Scientific,63.72,62.94,3,3,3,1,3,2,3,2,3,2,2,5,2,3,2,3,1,4,3,3,4,4,3,4,5,3,1,2,4,3,1,2,5,2,3,2,2,Physics,"(3, 'ربما', 3, 'نعم', 3, 'أبحث عن بديل', 'مرتفع', 2, 3, 2, 2, 5, 2, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'الاختلاف والتنوع هما أساس الحياة', 4, 'مع تغيير المكان', 3, 4, 4, 3, 4, 5, 3, '1', 'منحاز', 'لا أعرف', 'أصفر', 'زهري', 'العزف على آلة موسيقية', 'العلمية أو الخيال العلمي', 'السباحة', 'إجراء التجارب العلمية', 'قراءة كتاب أو مجلة', 'أجرب تجربة علمية')",0.0,35.714285714285715,-50.0,34.61538461538461,0.0,34.61538461538461,45.45454545454546,35.714285714285715,-25.0,34.61538461538461,53.40909090909092,0.0,0.0,1.1564823173178714e-14,41.666666666666664,35.714285714285715,34.61538461538461,35.714285714285715,36.53846153846153,32.14285714285714,32.14285714285714,35.714285714285715,0.0,28.571428571428577,67.3076923076923,100.0,91.66666666666667,35.714285714285715,45.45454545454546,35.714285714285715,72.56097560975608,45.45454545454546,41.666666666666664,0.0,0.0,56.250000000000014,45.45454545454546,33.33333333333333,45.45454545454546,35.714285714285715,50.0,45.45454545454546,28.571428571428577,51.724137931034484,35.714285714285715,0.0,17.64705882352941,33.33333333333333,45.45454545454546,59.36675461741425,0.0,34.61538461538461,34.61538461538461,35.714285714285715,35.714285714285715,50.000000000000014,-24.99999999999999,-4.807692307692301,-25.0,28.571428571428577,41.666666666666664,35.714285714285715,-7.352941176470582,28.571428571428577,75.00000000000001,-25.000000000000007,0.0,25.0,34.61538461538461,35.714285714285715,45.45454545454546,45.45454545454546,53.84615384615385,53.84615384615385,83.33333333333334,25.0,45.45454545454546,41.666666666666664,45.45454545454546,28.571428571428577,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"Digital Marketing and Communication,Digital Media and Communication,Science"
